MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
126,92,"8,239",20,15,20,0,0,10,0,,,,,,,,,,"Martin Andersen Position: MF 179cm (5-10) Born: November 7, 1986 in Lillerød, Denmark dk Citizenship: Denmark dk",Denmark 
175,171,"15,578",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Mikkel Andersen Position: GK ▪  Footed: Right 195cm, 91kg (6-4½, 201lb) Born: December 17, 1988 (Age: 33-250d) in Herlev Kommune, Denmark dk Youth National Team: Denmark dk Club: Viborg",Denmark 
10,0,116,0,0,0,0,0,0,0,0,,,,,,,,,"Nadja Andersen Nadja Brahe Andersen Position: DF Born: January 31, 2003 (Age: 19-205d) Citizenship: Denmark dk Club: HB Køge",Denmark 
114,43,"4,687",6,5,5,1,1,7,0,,8,,,,,,,,"Sebastian Andersen Sebastian Lykke Andersen Position: MF (AM) 186cm (6-1) Born: December 23, 1988 in Køge, Denmark dk Youth National Team: Denmark dk",Denmark 
11,10,832,3,0,3,0,0,1,0,0,,,,,,,,,"Solveig Andersen Solveig Andersen Position: FW Born: September 14, 1999 (Age: 22-344d) Youth National Team: Denmark dk Club: KoldingQ",Denmark 
22,20,"1,563",2,,2,0,,2,1,0,,,,,,,,,"Søren Andersen Position: FW 181cm (5-11) Born: January 31, 1970 in Århus, Denmark dk National Team: Denmark dk",Denmark 
316,311,"28,157",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"Stephan Andersen Stephan Maigaard Andersen Position: GK ▪  Footed: Right 188cm, 82kg (6-2, 181lb) Born: November 26, 1981 in Copenhagen, Denmark dk National Team: Denmark dk",Denmark 
26,23,"1,919",2,2,2,0,0,0,0,0,,,,,,,,,"Vibeke Andersen Vibeke Hedegaard Andersen Position: MF Born: March 25, 2003 (Age: 19-152d) Youth National Team: Denmark dk Club: Thy-ThistedQ",Denmark 
110,93,"7,924",10,13,8,2,2,22,2,,,,,,,,,,"Thomas Andie Position: DF Born: April 17, 1972 in Mariager, Denmark dk Citizenship: Denmark dk",Denmark 
14,4,411,6,0,6,0,0,1,0,,8,,,,,,,,"Christian Andreasen Position: FW Born: May 18, 1988 in Aalborg, Denmark dk Citizenship: Denmark dk",Denmark 
2,0,4,0,0,0,0,0,1,0,,,,,,,,,,"Jakob Andreasen Position: MF Born: February 25, 1994 Citizenship: Denmark dk",Denmark 
208,169,"14,840",23,16,20,3,3,41,5,,270,,,,,,,,"Leon Andreasen Leon Hougaard Andreasen Position: DF-MF ▪  Footed: Right 188cm, 74kg (6-2, 163lb) Born: April 23, 1983 in Århus, Denmark dk National Team: Denmark dk",Denmark 
89,81,"7,196",8,7,8,0,1,18,2,,,,,,,,,,"Thomas Andreasen Position: FW-MF 180cm, 76kg (5-10½, 168lb) Born: March 4, 1973 Citizenship: Denmark dk",Denmark 
1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Aske Andresen Aske Leth Andresen Position: GK Born: July 12, 2005 (Age: 17-043d) Youth National Team: Denmark dk Club: Silkeborg",Denmark 
256,253,"22,782",0,0,0,0,0,16,0,,0,,,,,,,,"Casper Ankergren Position: GK ▪  Footed: Right 190cm, 96kg (6-2½, 212lb) Born: November 9, 1979 in Køge, Denmark dk Youth National Team: Denmark dk",Denmark 
260,233,"19,632",52,23,48,4,4,34,0,0,113,71,17,116,31,53,0,0,"Jakob Ankersen Position: FW-MF (WM, left) ▪  Footed: Right 180cm, 72kg (5-10½, 159lb) Born: September 22, 1990 (Age: 31-336d) in Esbjerg, Denmark dk Youth National Team: Denmark dk Club: Randers",Denmark 
17,5,574,4,0,4,0,0,2,0,,,,,,,,,,"Jakob Ankersen Position: MF Born: September 22, 1990 Citizenship: Denmark dk",Denmark 
286,254,"22,792",17,37,16,1,2,34,1,0,56,77,7,207,74,49,0,0,"Peter Ankersen Peter Svarrer Ankersen Position: DF (FB, right) ▪  Footed: 88% Right* 180cm, 73kg (5-10½, 161lb) Born: September 22, 1990 (Age: 31-336d) in Esbjerg, Denmark dk National Team: Denmark dk Club: FC Copenhagen",Denmark 
11,0,141,0,0,0,0,0,0,0,,,,,,,,,,"Lasse Ankjær Position: FW 187cm (6-1½) Born: March 30, 1983 in Kalundborg Kommune, Denmark dk Citizenship: Denmark dk",Denmark 
115,100,"9,013",5,0,1,4,4,15,0,,,,,,,,,,"Dan Anton Johansen Position: DF 173cm, 76kg (5-8, 168lb) Born: August 13, 1979 in Denmark dk Youth National Team: Denmark dk",Denmark 
82,70,"6,314",1,5,1,0,0,5,1,0,23,22,0,95,55,32,0,0,"Daniel Anyembe Position: DF (FB, right) Born: July 22, 1998 (Age: 24-033d) in Esbjerg, Denmark dk Youth National Team: Denmark dk Club: Viborg",Denmark 
223,183,"16,648",1,5,1,0,0,33,2,,52,,,,,,,,"Allan Arenfeldt Olesen Position: DF 182cm, 84kg (5-11½, 185lb) Born: May 20, 1982 in Brøndby Kommune, Denmark dk Youth National Team: Denmark dk",Denmark 
16,15,"1,368",0,1,0,0,0,3,0,,,,,,,,,,"Martin Arlofelt Position: DF 188cm (6-2) Born: January 25, 1985 in Hvidovre, Denmark dk Youth National Team: Denmark dk",Denmark 
30,4,647,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,"Tobias Arndal Position: MF Born: September 1, 1997 (Age: 24-357d) in Odense, Denmark dk Citizenship: Denmark dk Club: Arendal Fotball",Denmark 
3,3,250,0,,0,0,,1,1,0,,,,,,,,,"Frank Arnesen Position: MF (AM) 181cm, 72kg (5-11, 159lb) Born: September 30, 1956 in Copenhagen, Denmark dk National Team: Denmark dk",Denmark 
61,55,"4,710",3,0,3,0,0,3,0,0,,,,,,,,,"Janni Arnth Janni Arnth Jensen Position: DF 174cm, 64kg (5-8½, 141lb) Born: October 15, 1986 (Age: 35-313d) National Team: Denmark dk Club: Fiorentina",Denmark 
47,10,"1,311",1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,"Danilo Arrieta Danilo Esteban Arrieta Cerda Position: FW-MF (WM) ▪  Footed: Both 170cm, 68kg (5-6½, 150lb) Born: February 10, 1987 in Villa Alemana, Chile cl Youth National Team: Denmark dk  Other: Chile",Denmark 
15,12,"1,056",0,0,0,0,0,0,0,0,7,3,1,0,14,4,,,"Daniel Arrocha Daniel Arrocha Position: DF Born: January 9, 1995 (Age: 27-227d) Citizenship: Denmark dk Club: Jerv",Denmark 
23,3,713,2,0,2,0,0,0,0,0,,,,,,,,,"Emilía Ásgeirsdóttir Emilía Kiær Ásgeirsdóttir Position: FW Born: January 30, 2005 (Age: 17-206d) Youth National Team: Denmark dk Club: FC Nordsjælland",Denmark 
299,221,"20,808",25,12,25,0,0,37,0,,7,,,,,,,,"Thomas Augustinussen Position: MF (AM-DM) 192cm, 86kg (6-3½, 190lb) Born: March 20, 1981 in Svendborg, Denmark dk National Team: Denmark dk",Denmark 
136,124,"10,695",7,14,7,0,0,31,1,,14,,,,,,,,"Morten Avnskjold Position: MF 187cm, 82kg (6-1½, 181lb) Born: August 26, 1979 in Denmark dk Citizenship: Denmark dk",Denmark 
6,4,372,0,0,0,0,0,0,0,0,,,,,,,,,"Jeanne Axelsen Position: MF Born: January 3, 1968 Citizenship: Denmark dk",Denmark 
96,56,"5,295",19,1,19,0,0,7,0,,12,,,,,,,,"Simon Azoulay Pedersen Position: FW 183cm (6-0) Born: December 14, 1982 in Copenhagen, Denmark dk Youth National Team: Denmark dk",Denmark 
56,52,"4,322",13,4,13,0,0,4,0,0,,,,,,,,,"Signe Baattrup Signe Hansen Baattrup Position: DF Born: March 5, 2000 (Age: 22-172d) Citizenship: Denmark dk Club: Fortuna Hjørring",Denmark 
312,305,"26,245",23,14,22,1,1,45,2,,57,,,,,,,,"Kristian Bach Bak Position: DF (CB) ▪  Footed: Right 182cm, 79kg (5-11½, 174lb) Born: October 20, 1982 in Kibæk, Denmark dk Youth National Team: Denmark dk",Denmark 
71,51,"4,091",30,4,27,3,3,6,0,0,52,65,18,71,7,13,0,0,"Nikolai Baden Frederiksen Position: FW 180cm, 69kg (5-10½, 152lb) Born: May 18, 2000 (Age: 22-098d) in Odense, Denmark dk Youth National Team: Denmark dk Club: Vitesse",Denmark 
1,0,45,0,0,0,0,0,1,0,0,,,,,,,,,"Simon Bækgård Position: MF Born: October 14, 1999 (Age: 22-314d) Citizenship: Denmark dk Club: Esbjerg",Denmark 
1,0,10,0,0,0,0,0,0,0,0,,,,,,,,,"Nicoline Bæksted Nicoline Bæksted Position: FW Born: February 24, 2001 Youth National Team: Denmark dk",Denmark 
171,160,"14,311",4,0,4,0,0,26,0,,22,,,,,,,,"Thomas Bælum Position: DF (CB) 187cm, 78kg (6-1½, 172lb) Born: November 5, 1978 in Aalborg, Denmark dk Youth National Team: Denmark dk",Denmark 
31,29,"2,616",0,1,0,0,0,2,0,0,12,16,0,8,53,18,,,"Anders Bærtelsen Position: DF 190cm, 79kg (6-2½, 174lb) Born: May 9, 2000 (Age: 22-107d) in Støvring, Denmark dk Youth National Team: Denmark dk Club: Haugesund",Denmark 
