MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
5,2,273,0,,0,0,0,1,0,0,,,,,,,,,"Leo Sherwin George Position: FW 183cm (6-0) Born: February 16, 1983 National Team: Dominica dm",Dominica 
1,0,25,0,,0,0,0,0,0,0,,,,,,,,,"Bronson Talbert Bronson Talbert Position: FW Born: March 26, 1978 in Dominica dm National Team: Dominica dm",Dominica 
12,12,"1,035",2,0,2,0,0,2,0,0,,,,,,,,,"Briel Thomas Position: MF ▪  Footed: Right 176cm, 73kg (5-9, 161lb) Born: November 25, 1994 (Age: 27-272d) in Dublanc, Dominica dm National Team: Dominica dm",Dominica 
5,2,203,0,0,0,0,0,0,0,0,,,,,,,,,"Jerome Thomas Position: DF 175cm, 69kg (5-8½, 152lb) Born: January 29, 1984 in Portsmouth, Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Elijah Toulon Position: GK Born: October 6, 1993 in Dominica dm National Team: Dominica dm",Dominica 
2,1,61,0,,0,0,0,1,0,0,,,,,,,,,"Don Toussaint Don Toussaint Position: MF Born: December 14, 1979 in Dominica dm National Team: Dominica dm",Dominica 
6,6,422,0,,0,0,0,1,0,0,,,,,,,,,"Paul Victor Position: DF 176cm, 64kg (5-9, 141lb) Born: March 28, 1984 National Team: Dominica dm",Dominica 
1,1,33,0,0,0,0,0,0,0,0,,,,,,,,,"Eli Vigilant Position: FW ▪  Footed: Right 171cm, 73kg (5-7, 161lb) Born: June 27, 1994 in La Plaine, Dominica dm National Team: Dominica dm",Dominica 
3,1,116,0,,0,0,0,2,0,0,,,,,,,,,"Alain Vubert Position: MF 165cm, 77kg (5-4½, 170lb) Born: November 25, 1985 National Team: Dominica dm",Dominica 
1,0,26,0,0,0,0,0,0,0,0,,,,,,,,,"Eric Wade Position: MF 168cm, 82kg (5-6, 181lb) Born: April 19, 1983 in Goodwill, Dominica dm National Team: Dominica dm",Dominica 
10,9,815,2,0,2,0,0,0,0,0,,,,,,,,,"Julian Wade Julian Michael Wade Position: FW ▪  Footed: Right 183cm, 76kg (6-0, 168lb) Born: July 12, 1990 (Age: 32-043d) in Roseau, Dominica dm National Team: Dominica dm  Other: Montserrat Club: Formartine United FC",Dominica 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Wayne Walker Position: FW 175cm, 73kg (5-8½, 161lb) Born: February 11, 1990 in Mahaut, Dominica dm National Team: Dominica dm",Dominica 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Egbert Walsh Matthew Egbert Walsh Position: DF 175cm, 73kg (5-8½, 161lb) Born: June 11, 1989 in Roseau, Dominica dm National Team: Dominica dm",Dominica 
5,5,426,0,0,0,0,0,2,0,0,,,,,,,,,"Kelrick Walter Kelrick Walter Position: MF Born: November 6, 1989 (Age: 32-291d) National Team: Dominica dm",Dominica 
2,0,62,0,,0,0,0,0,0,0,,,,,,,,,"Philbert Webster Philbert Webster Position: FW Born: April 16, 1977 in Dominica dm National Team: Dominica dm",Dominica 
4,4,360,0,,0,0,0,1,0,0,,,,,,,,,"Kirt White Kirt White Position: MF Born: August 3, 1968 in Dominica dm National Team: Dominica dm",Dominica 
2,1,96,0,,0,0,0,1,0,0,,,,,,,,,"Macaza White Position: MF 171cm, 62kg (5-7, 137lb) Born: January 12, 1989 in Dominica dm National Team: Dominica dm",Dominica 
6,6,540,0,0,0,0,0,0,0,0,,,,,,,,,"Erskim Williams Erskim Williams Position: DF 190cm, 84kg (6-2½, 185lb) Born: October 21, 1994 (Age: 27-307d) in Roseau, Dominica dm National Team: Dominica dm",Dominica 
2,0,60,0,,0,0,0,0,0,0,,,,,,,,,"Russel Williams Russel Williams Position: MF Born: March 28, 1977 in Dominica dm National Team: Dominica dm",Dominica 
