MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
41,12,"1,359",3,0,3,0,0,3,0,0,,,,,,,,,"Abel Araújo Cortéz Abel Alexánder Araújo Cortéz Position: FW 174cm, 71kg (5-8½, 157lb) Born: January 15, 1994 in San Lorenzo, Ecuador ec Citizenship: Ecuador ec",Ecuador 
44,8,"1,308",2,1,2,0,0,1,0,0,4,,,,,,,,"Freddy Araujo FREDDY UBEIMAN ARAUJO ARAUJO Position: MF 178cm (5-10) Born: September 10, 1993 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
403,397,"35,122",3,0,3,0,0,83,8,3,16,,,,,,,,"Norberto Araujo Norberto Carlos Araujo López Position: DF (CB) 184cm, 82kg (6-0, 181lb) Born: October 13, 1978 in Rosario, Argentina ar National Team: Ecuador ec  Other: Argentina",Ecuador 
178,129,"11,412",12,8,12,0,0,29,3,0,34,,,,,,,,"Carlos Arboleda Carlos Alexi Arboleda Ruiz Position: DF-MF 173cm, 59kg (5-8, 130lb) Born: January 24, 1991 (Age: 31-212d) in Guayaquil, Ecuador ec Citizenship: Ecuador ec Club: Tecnico Universitario",Ecuador 
14,8,651,0,0,0,0,0,4,0,0,,,,,,,,,"Michael Arboleda Michael Steven Arboleda Quiñónes Position: MF Born: February 16, 1994 in Ventanas, Ecuador ec Citizenship: Ecuador ec",Ecuador 
280,273,"24,566",24,5,22,2,2,57,3,1,166,109,13,8,169,103,2,1,"Robert Arboleda Position: DF (CB) ▪  Footed: 82% Right* 180cm, 69kg (5-10½, 152lb) Born: October 22, 1991 (Age: 30-306d) in Esmeraldas, Ecuador ec National Team: Ecuador ec Club: São Paulo",Ecuador 
124,70,"6,770",25,4,24,1,1,21,1,0,,,,,,,,,"Billy Arce Position: MF ▪  Footed: Right 178cm, 66kg (5-10, 146lb) Born: July 12, 1998 (Age: 24-043d) in Esmeraldas, Ecuador ec Citizenship: Ecuador ec Club: Independiente del Valle",Ecuador 
28,7,894,5,0,5,0,0,3,1,0,,,,,,,,,"Jefferson Arce Position: MF 180cm (5-10½) Born: May 29, 2000 (Age: 22-087d) Youth National Team: Ecuador ec Club: Macará",Ecuador 
330,259,"23,087",3,1,3,0,0,120,14,1,21,,,,,,,,"Kener Arce Position: MF 178cm, 84kg (5-10, 185lb) Born: June 17, 1988 (Age: 34-068d) in Cantón San Lorenzo, Ecuador ec Citizenship: Ecuador ec Club: Cumbayá FC",Ecuador 
1,1,90,1,0,1,0,0,0,0,0,,,,,,,,,"Khader Arce Position: MF Born: June 10, 2000 in Quito, Ecuador ec Citizenship: Ecuador ec",Ecuador 
89,80,"6,940",6,9,6,0,0,24,1,1,,,,,,,,,"Luis Arce Luis Arturo Arce Mina Position: MF Born: December 3, 1993 (Age: 28-264d) Citizenship: Ecuador ec Club: Macará",Ecuador 
47,45,"3,851",1,0,1,0,0,5,1,0,,,,,,,,,"José Ardila José Luis Ardila Valencia Position: MF Born: January 17, 1988 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
9,4,324,0,0,0,0,0,1,0,0,,,,,,,,,"Adrián Arias Adrián Marcelo Arias Jácome Position: MF Born: October 15, 1994 in Cuenca, Ecuador ec Citizenship: Ecuador ec",Ecuador 
13,4,477,2,1,2,0,0,1,0,0,,,,,,,,,"Emily Arias Emily Rosa Arias Espinales Position: MF Born: March 16, 2003 (Age: 19-161d) National Team: Ecuador ec",Ecuador 
16,8,753,1,0,1,0,0,2,0,0,,,,,,,,,"Kevin Arias Kevin German Arias Chiriboga Position: MF Born: November 20, 1997 in Shushufindi, Ecuador ec Citizenship: Ecuador ec",Ecuador 
42,39,"3,508",0,1,0,0,0,11,0,0,,,,,,,,,"Roger Arias Roger Arias Position: DF Born: February 26, 2000 (Age: 22-179d) Citizenship: Ecuador ec Club: Guayaquil City",Ecuador 
130,93,"8,668",22,8,17,5,5,16,0,0,,,,,,,,,"Diego Armas Diego Andrés Armas Benavides Position: MF Born: July 2, 1990 (Age: 32-053d) Citizenship: Ecuador ec Club: Tecnico Universitario",Ecuador 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Cristopher Armendáriz Cristopher Sebastián Armendáriz Calupiña Position: GK 170cm (5-6½) Born: May 19, 1998 Citizenship: Ecuador ec",Ecuador 
5,5,293,0,0,0,0,0,0,0,0,,,,,,,,,"Juan Armijos Juan Andrés Armijos Quevedo Position: MF Born: May 6, 1998 Citizenship: Ecuador ec",Ecuador 
2,1,53,0,0,0,0,0,0,0,0,,,,,,,,,"Xavier Armijos Xavier Alexander Armijos Quinde Position: MF Born: July 13, 2000 Citizenship: Ecuador ec",Ecuador 
