MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Jamshed Position: GK Born: November 30, 1980 National Team: Afghanistan af",Afghanistan 
1,1,45,0,,0,0,0,0,0,0,,,,,,,,,"Ali Jan Faizi Position: FW Born: February 3, 1977 in Afghanistan af National Team: Afghanistan af",Afghanistan 
2,2,177,1,,1,0,0,0,0,0,,,,,,,,,"Obaidullah Karimi Position: FW-MF 173cm (5-8) Born: December 21, 1979 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
1,0,11,0,0,0,0,0,0,0,0,,,,,,,,,"Rahmatullah Khairkhah Position: MF ▪  Footed: Both 180cm, 69kg (5-10½, 152lb) Born: February 21, 1996 (Age: 26-180d) National Team: Afghanistan af Club: Toofaan Harirod FC",Afghanistan 
3,2,195,0,,0,0,0,0,0,0,,,,,,,,,"Qais Khedri Position: DF Born: January 3, 1980 in Afghanistan af National Team: Afghanistan af",Afghanistan 
1,1,75,0,,0,0,0,0,0,0,,,,,,,,,"Ahmad Khesraw Position: MF Born: February 6, 1982 in Afghanistan af National Team: Afghanistan af",Afghanistan 
3,2,186,0,,0,0,0,1,0,0,,,,,,,,,"Israfeel Kohistani Mohammad Salim Israfeel Kohistani Position: DF-FW-MF (WM, right) 179cm (5-10) Born: June 5, 1987 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
4,4,360,0,,0,0,0,0,0,0,,,,,,,,,"Raza Mahmoudi Position: MF Born: May 12, 1984 in Afghanistan af National Team: Afghanistan af",Afghanistan 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Abdul Maroof Gullestani Position: DF Born: June 8, 1986 in Afghanistan af National Team: Afghanistan af",Afghanistan 
1,0,17,0,0,0,0,0,0,0,0,,,,,,,,,"Mohammad Marouf Jamhour Mohammad Marouf Jamhour Mohammadi Position: MF (WM, left) 173cm (5-8) Born: July 2, 1991 in Afghanistan af National Team: Afghanistan af",Afghanistan 
3,3,249,0,0,0,0,0,1,0,0,,,,,,,,,"Mohammad Mashriqi Mohammad Yusef Mashriqi Position: MF 188cm, 78kg (6-2, 172lb) Born: July 7, 1987 in Flushing, New York, United States us National Team: Afghanistan af  Other: United States",Afghanistan 
5,5,450,0,0,0,0,0,1,0,0,,,,,,,,,"Sayed Mohammad Hashemi Position: DF 190cm, 78kg (6-2½, 172lb) Born: March 2, 1994 in Herāt, Afghanistan af National Team: Afghanistan af",Afghanistan 
2,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Eris Muhandes Position: MF Born: September 8, 1982 in Afghanistan af National Team: Afghanistan af",Afghanistan 
4,0,132,0,0,0,0,0,1,0,0,,,,,,,,,"Omid Musawi Omid Musawi Position: FW Born: January 1, 2001 (Age: 21-231d) National Team: Afghanistan af",Afghanistan 
1,0,7,0,,0,0,0,0,0,0,,,,,,,,,"Waheed Nadeem Position: MF (CM) Born: June 2, 1989 in Herāt, Afghanistan af National Team: Afghanistan af",Afghanistan 
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Mohammad Nader Aimi Position: GK Born: March 3, 1982 in Afghanistan af National Team: Afghanistan af",Afghanistan 
9,5,468,0,0,0,0,0,0,0,0,,,,,,,,,"Benjamin Nadjem Position: DF ▪  Footed: Both 165cm (5-4½) Born: April 2, 1995 (Age: 27-140d) in Germany de National Team: Afghanistan af  Other: Germany Club: Meiendorfer SV",Afghanistan 
2,0,30,0,0,0,0,0,0,0,0,,,,,,,,,"Mohammad Naeem Rahimi Position: MF 178cm (5-10) Born: April 4, 1994 (Age: 28-138d) in Shīrāz, Iran ir National Team: Afghanistan af  Other: Iran Club: Pascoe Vale SC",Afghanistan 
1,1,64,0,0,0,0,0,0,0,0,,,,,,,,,"Sayed Navid Nadeem Position: DF Born: January 10, 1995 in Afghanistan af National Team: Afghanistan af",Afghanistan 
8,5,494,1,0,1,0,0,1,0,0,,,,,,,,,"Zelfy Nazary Zelfagar Nazary Position: DF 170cm, 69kg (5-6½, 152lb) Born: January 1, 1995 (Age: 27-231d) National Team: Afghanistan af  Other: Australia Club: Western Pride FC",Afghanistan 
1,0,7,0,,0,0,0,0,0,0,,,,,,,,,"Ali Omari Position: DF Born: June 3, 1983 in Afghanistan af National Team: Afghanistan af",Afghanistan 
1,1,70,0,,0,0,0,0,0,0,,,,,,,,,"Hafizullah Qadami Position: FW Born: September 20, 1985 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
2,1,59,0,0,0,0,0,0,0,0,,,,,,,,,"Sabahoon Qaume Position: DF Born: February 11, 1992 in Khōst, Afghanistan af National Team: Afghanistan af",Afghanistan 
1,1,79,0,,0,0,0,0,0,0,,,,,,,,,"Moqadar Qazizada Moqadar Faizullah Qazizada Position: DF Born: February 5, 1988 National Team: Afghanistan af",Afghanistan 
1,0,26,0,0,0,0,0,0,0,0,,,,,,,,,"Farzad Qulum Mah-Yo-Aldin Position: DF 177cm, 68kg (5-9½, 150lb) Born: March 21, 1991 in Afghanistan af National Team: Afghanistan af",Afghanistan 
2,1,111,0,0,0,0,0,0,0,0,,,,,,,,,"Mohammad Rafi Barekzay Position: MF 178cm (5-10) Born: June 6, 1990 in Herāt, Afghanistan af National Team: Afghanistan af",Afghanistan 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Ahmad Rahil Ahmad Rahil Formoli Position: DF Born: November 30, 1971 National Team: Afghanistan af",Afghanistan 
3,3,270,0,,0,0,0,1,0,0,,,,,,,,,"Raza Razai Position: FW Born: February 16, 1980 in Afghanistan af National Team: Afghanistan af",Afghanistan 
2,2,135,0,,0,0,0,0,0,0,,,,,,,,,"Aziz Rohallah Position: DF Born: July 5, 1980 in Afghanistan af National Team: Afghanistan af",Afghanistan 
1,0,10,0,0,0,0,0,0,0,0,,,,,,,,,"Hamid Sadid Position: MF 178cm (5-10) Born: May 24, 1989 in Afghanistan af National Team: Afghanistan af",Afghanistan 
4,3,288,1,0,1,0,0,1,0,0,,,,,,,,,"Faisal Sakhizada Faisal Safa Sakhizada Position: DF 190cm (6-2½) Born: June 15, 1990 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
1,0,11,0,,0,0,0,0,0,0,,,,,,,,,"Yousuf Sameh Mohammed Yousuf Sameh Position: DF 185cm, 64kg (6-½, 141lb) Born: November 4, 1985 in Berkeley, California, United States us National Team: Afghanistan af  Other: United States",Afghanistan 
1,0,7,0,0,0,0,0,0,0,0,,,,,,,,,"Amanullah Sardari Position: DF ▪  Footed: Both 178cm, 64kg (5-10, 141lb) Born: August 20, 2000 National Team: Afghanistan af",Afghanistan 
