MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Eddy Landbrug Eddy F.M. Landbrug Position: DF Born: May 29, 1972 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,0,45,0,,0,0,0,0,0,0,,,,,,,,,"Alejandro de Lange Alejandro de Lange Position: FW Born: November 21, 1981 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
2,1,106,0,0,0,0,0,0,0,0,,,,,,,,,"Dirk van Leenen Position: DF 190cm, 69kg (6-2½, 152lb) Born: October 25, 1993 in Rotterdam, Netherlands nl National Team: Aruba aw  Other: Netherlands",Aruba 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Matthew Lentink Position: GK 185cm, 87kg (6-½, 192lb) Born: August 18, 1993 in Oranjestad, Aruba aw National Team: Aruba aw",Aruba 
2,0,79,0,0,0,0,0,1,0,0,,,,,,,,,"Giliomar Leona Position: FW Born: April 1, 1987 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
89,70,"6,328",4,6,4,0,0,10,0,0,54,5,0,9,6,5,0,0,"Fernando Lewis Position: DF-FW-MF (WM, right) ▪  Footed: Both 180cm, 74kg (5-10½, 163lb) Born: January 31, 1993 (Age: 29-202d) in The Hague, Netherlands nl National Team: Aruba aw  Other: Netherlands Club: Quick Boys",Aruba 
2,0,74,0,0,0,0,0,0,0,0,,,,,,,,,"Daniel Linscheer Daniel Eduardo Linscheer Position: FW 185cm, 74kg (6-½, 163lb) Born: January 21, 1994 (Age: 28-212d) National Team: Aruba aw Club: SV Britannia",Aruba 
1,0,45,0,,0,0,0,0,0,0,,,,,,,,,"Rigmar Lodowica Rigmar Lodowica Position: DF Born: April 24, 1983 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
4,4,356,0,,0,0,0,1,1,0,,,,,,,,,"Ikel Lopez Position: DF Born: February 16, 1979 (Age: 43-186d) National Team: Aruba aw Club: SV Estrella",Aruba 
2,0,67,0,,0,0,0,0,0,0,,,,,,,,,"Michel Lopez Position: DF Born: November 3, 1972 National Team: Aruba aw",Aruba 
1,0,21,0,1,0,0,0,0,0,0,,,,,,,,,"John Lugay Position: FW 175cm, 74kg (5-8½, 163lb) Born: February 11, 1987 (Age: 35-191d) in Baltimore, Maryland, United States us National Team: Aruba aw  Other: United States Club: SV Independiente Caravel",Aruba 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Diederick Luydens Position: DF Born: February 18, 1999 (Age: 23-184d) National Team: Aruba aw  Other: Netherlands",Aruba 
1,0,3,0,0,0,0,0,0,0,0,,,,,,,,,"Richard Lynch Position: DF ▪  Footed: Left Born: March 2, 1984 National Team: Aruba aw  Other: Netherlands",Aruba 
5,4,401,2,,2,0,0,0,0,0,,,,,,,,,"Mark Mackay Position: MF Born: September 25, 1978 National Team: Aruba aw",Aruba 
2,2,180,1,,1,0,0,0,0,0,,,,,,,,,"Ryan Malmberg Ryan Malmberg Position: FW Born: February 9, 1975 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
2,0,51,0,0,0,0,0,0,0,0,,,,,,,,,"Shemar Monticeuex Shermar Miguel Monticeuex Position: FW Born: August 7, 2000 (Age: 22-014d) in Aruba, Aruba aw National Team: Aruba aw Club: SV Dakota",Aruba 
2,2,179,0,0,0,0,0,1,0,0,,,,,,,,,"Gino Mulder Position: MF Born: October 9, 1987 National Team: Aruba aw  Other: Netherlands",Aruba 
8,1,151,0,0,0,0,0,0,0,,,,,,,,,,"Ronny Nouwen Position: MF Born: July 21, 1982 in Rotterdam, Netherlands nl National Team: Aruba aw  Other: Netherlands",Aruba 
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Jonathan Oduber Position: DF 180cm (5-10½) Born: October 7, 1985 in Monte Cristi, Dominican Republic do National Team: Aruba aw  Other: Dominican Republic",Aruba 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Dwight Oehlers Position: DF 183cm, 84kg (6-0, 185lb) Born: July 31, 1987 in Naarden, Netherlands nl National Team: Aruba aw  Other: Netherlands",Aruba 
6,6,540,0,0,0,0,0,0,0,0,,,,,,,,,"Leroy Oehlers Position: DF 174cm, 72kg (5-8½, 159lb) Born: December 12, 1992 in Naarden, Netherlands nl National Team: Aruba aw  Other: Netherlands",Aruba 
4,4,360,0,,0,0,0,2,0,0,,,,,,,,,"Geoland Pantophlet Position: GK Born: June 14, 1976 National Team: Aruba aw",Aruba 
5,2,185,0,0,0,0,0,1,0,0,,,,,,,,,"Nickenson Paul Nickenson Stephan Paul Position: DF 180cm, 63kg (5-10½, 139lb) Born: August 24, 1997 (Age: 24-362d) National Team: Aruba aw Club: SV Dakota",Aruba 
