MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
25,22,"1,970",0,0,0,0,0,2,0,,,,,,,,,,"Stéphane Demets Position: DF 196cm (6-5) Born: December 26, 1976 in Brussels, Belgium be Citizenship: Belgium be",Belgium 
39,33,"2,941",1,0,1,0,0,5,0,0,,,,,,,,,"Silke Demeyere Position: MF Born: June 20, 1992 in Kortrijk, Belgium be National Team: Belgium be",Belgium 
21,20,"1,757",2,,1,1,,1,0,0,,,,,,,,,"Stéphane Demol Stéphane Auguste Ernest Demol Position: DF (CB) 190cm, 78kg (6-2½, 172lb) Born: March 11, 1966 in Watermael-Boitsfort, Belgium be National Team: Belgium be",Belgium 
2,0,30,1,,1,0,0,0,0,0,,,,,,,,,"Audrey Demoustier Position: MF Born: March 17, 1985 in Chimay, Belgium be National Team: Belgium be",Belgium 
97,81,"7,319",0,4,0,0,0,23,2,1,39,2,0,12,14,5,0,0,"Bryan van den Bogaert Position: DF-MF (FB, left) ▪  Footed: Left 188cm (6-2) Born: December 14, 1991 (Age: 30-250d) in Deurne, Belgium be Citizenship: Belgium be Club: Knattspyrnufélag Akureyrar",Belgium 
1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,"Bas van den Eynden Position: MF Born: January 7, 2002 (Age: 20-226d) Citizenship: Belgium be Club: Mechelen",Belgium 
27,24,"1,994",3,0,3,0,0,6,0,0,,,,,,,,,"Stef van den Heuvel Position: MF Born: April 2, 1992 (Age: 30-141d) Citizenship: Belgium be Club: KFC Nijlen",Belgium 
194,181,"15,730",11,6,11,0,0,10,0,0,98,40,1,24,134,107,0,3,"Jason Denayer Jason Grégory Marianne Denayer Position: DF (CB, left) ▪  Footed: 94% Right* 184cm, 76kg (6-0, 168lb) Born: June 28, 1995 (Age: 27-054d) in Jette, Belgium be National Team: Belgium be Club: Lyon",Belgium 
6,5,474,0,0,0,0,0,1,0,0,5,2,0,1,9,6,,,"Lars Dendoncker Position: DF ▪  Footed: Both 165cm, 79kg (5-4½, 174lb) Born: April 3, 2001 (Age: 21-140d) in Passendale, Belgium be Youth National Team: Belgium be Club: Brighton & Hove Albion",Belgium 
248,214,"19,068",18,6,18,0,0,32,3,0,165,47,5,33,99,133,0,1,"Leander Dendoncker Position: DF-MF (CM-DM, right) ▪  Footed: 82% Right* 178cm, 83kg (5-10, 183lb) Born: April 15, 1995 (Age: 27-128d) in Passendale, Belgium be National Team: Belgium be Club: Wolverhampton Wanderers Wages: £ 90k Weekly ✅ Expires June 2023. Via Capology.",Belgium 
9,1,147,0,0,0,0,0,1,0,,,,,,,,,,"Ewout Denys Ewout Albert Marie-Louise Denijs Position: FW Born: February 4, 1987 in Brugge, Belgium be Youth National Team: Belgium be",Belgium 
137,100,"9,229",6,10,6,0,0,32,0,0,129,72,8,127,95,77,0,0,"Jerome Deom Position: MF (CM) ▪  Footed: Right 179cm, 69kg (5-10, 152lb) Born: April 19, 1999 (Age: 23-124d) in Libramont-Chevigny, Belgium be Youth National Team: Belgium be Club: Eupen",Belgium 
236,176,"16,034",61,25,61,0,0,14,0,0,146,62,30,14,28,40,1,0,"Laurent Depoitre Position: FW ▪  Footed: 93% Right* 191cm, 82kg (6-3, 181lb) Born: December 7, 1988 (Age: 33-257d) in Tournai, Belgium be National Team: Belgium be Club: Gent",Belgium 
12,10,848,0,0,0,0,0,3,0,0,,,,,,,,,"Nicolas Depret Position: DF Born: November 8, 1993 (Age: 28-286d) Citizenship: Belgium be Club: Crossing Schaerbeek",Belgium 
222,166,"14,483",36,18,30,6,7,31,1,0,39,0,0,0,0,0,0,0,"Joeri Dequevy Position: MF ▪  Footed: Right 176cm, 76kg (5-9, 168lb) Born: April 27, 1988 (Age: 34-116d) in Brussels, Belgium be Youth National Team: Belgium be Club: KVC Houtvenne",Belgium 
23,15,"1,498",0,0,0,0,0,0,0,,,,,,,,,,"Jérôme van der Zijl Position: DF 185cm (6-½) Born: August 24, 1988 in Brussels, Belgium be Citizenship: Belgium be",Belgium 
389,360,"32,351",29,7,23,6,7,60,4,0,298,21,1,2,77,44,0,0,"Timothy Derijck Position: DF-MF (CB) ▪  Footed: Right 183cm, 77kg (6-0, 170lb) Born: May 25, 1987 (Age: 35-088d) in Schoonaarde, Belgium be Youth National Team: Belgium be  Other: Netherlands Club: Zulte Waregem",Belgium 
1,0,25,0,0,0,0,0,0,0,0,,,,,,,,,"Anthony Descamps Position: DF Born: January 18, 1995 Citizenship: Belgium be",Belgium 
499,478,"42,438",15,19,15,0,0,63,6,1,96,34,0,7,48,30,0,0,"Olivier Deschacht Position: DF (CB-FB) ▪  Footed: Left 186cm, 78kg (6-1, 172lb) Born: February 16, 1981 in Gent, Belgium be National Team: Belgium be",Belgium 
8,0,129,0,0,0,0,0,1,0,,,,,,,,,,"Xavier Deschacht Position: FW 186cm (6-1) Born: May 28, 1985 in Gent, Belgium be Citizenship: Belgium be",Belgium 
158,144,"12,866",19,16,19,0,0,25,1,0,9,0,0,0,0,0,0,0,"Fries Deschilder Position: MF 181cm, 66kg (5-11, 146lb) Born: September 15, 1992 (Age: 29-340d) in Ieper, Belgium be Citizenship: Belgium be Club: KVC Sint-Eloois-Winkel Sport",Belgium 
10,1,196,0,0,0,0,0,0,0,0,4,1,2,3,0,3,,,"Anthony Descotte Position: FW 179cm, 74kg (5-10, 163lb) Born: August 3, 2003 (Age: 19-018d) in Gosselies, Belgium be Youth National Team: Belgium be Club: Charleroi",Belgium 
