MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
201,185,"16,122",18,2,16,2,3,40,4,,,,,,,,,,"Vidar Riseth Position: DF-MF (CB-CM) 188cm, 79kg (6-2, 174lb) Born: April 21, 1972 in Frosta, Norway no National Team: Norway no",Norway 
41,19,"1,971",4,1,4,0,0,5,0,,,,,,,,,,"Kai Risholt Position: DF-FW 178cm, 74kg (5-10, 163lb) Born: April 10, 1979 in Arendal, Norway no Citizenship: Norway no",Norway 
160,121,"11,092",11,16,7,4,5,28,1,,38,,,,,,,,"Roger Risholt Position: MF (DM) ▪  Footed: Right 178cm, 73kg (5-10, 161lb) Born: April 10, 1979 in Arendal, Norway no National Team: Norway no",Norway 
49,29,"2,760",0,0,0,0,0,1,0,0,,,,,,,,,"Kristin Risnes Kristin Jondahl Risnes Position: DF Born: May 31, 1996 Citizenship: Norway no",Norway 
20,10,"1,031",6,1,6,0,0,2,0,,15,,,,,,,,"Petar Rnkovic Position: FW 188cm (6-2) Born: November 28, 1978 in Drammen, Norway no Citizenship: Norway no",Norway 
196,190,"16,634",5,5,3,2,2,11,2,,,,,,,,,,"Atle Roar Håland Position: DF (CB) 187cm, 81kg (6-1½, 179lb) Born: July 26, 1977 in Kvinesdal, Norway no National Team: Norway no",Norway 
28,15,"1,408",4,0,3,1,1,2,0,,,,,,,,,,"Dag Roar Ørsal Position: MF 171cm, 72kg (5-7, 159lb) Born: July 20, 1980 in Ørsta, Norway no Citizenship: Norway no",Norway 
48,18,"2,258",3,3,3,0,0,2,0,,,,,,,,,,"Kai Røberg Position: FW 175cm (5-8½) Born: November 30, 1973 Citizenship: Norway no",Norway 
71,22,"2,206",6,1,6,0,0,6,0,,10,,,,,,,,"Glenn Roberts Glenn Noble Kårby Roberts Position: FW 177cm, 82kg (5-9½, 181lb) Born: June 26, 1988 Citizenship: Norway no",Norway 
3,0,25,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,"Jesper Robertsen Jesper Bergset Robertsen Position: MF ▪  Footed: Right 175cm, 69kg (5-8½, 152lb) Born: March 23, 2004 (Age: 18-153d) Citizenship: Norway no Club: Tromsø",Norway 
71,51,"4,925",0,2,0,0,0,6,0,0,48,19,2,21,3,14,0,0,"Henrik Robstad Position: DF 184cm, 69kg (6-0, 152lb) Born: May 12, 1991 (Age: 31-103d) in Norway no Citizenship: Norway no Club: Start",Norway 
2,1,93,0,0,0,0,0,0,0,,,,,,,,,,"Chris Rodd Christopher Henry Trevor Rodd Position: DF 190cm (6-2½) Born: April 9, 1985 in Fremont, California, United States us Citizenship: Norway no",Norway 
128,111,"10,077",6,2,6,0,1,25,1,0,151,105,9,10,129,99,0,2,"Stian Rode Gregersen Position: DF-MF (CB) ▪  Footed: 91% Right* 177cm, 69kg (5-9½, 152lb) Born: May 17, 1995 (Age: 27-098d) in Kristiansund, Norway no National Team: Norway no Club: Bordeaux Wages: € 18k Weekly ❌ Expires June 2025. Via Capology.",Norway 
58,37,"3,193",7,8,7,0,0,2,0,,,,,,,,,,"Thomas Røed Position: FW-MF 181cm (5-11) Born: May 26, 1974 in Drammen, Norway no Citizenship: Norway no",Norway 
