MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
28,11,"1,130",1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,"David Mbala David Nkumu Mbala Position: FW 175cm, 69kg (5-8½, 152lb) Born: April 19, 1993 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
3,1,132,0,0,0,0,0,2,0,0,4,1,1,0,0,2,,,"Kévin Mbala Kévin Mbala Position: FW ▪  Footed: Right 190cm, 79kg (6-2½, 174lb) Born: January 17, 2001 Citizenship: Congo DR cd  Other: France",Congo DR 
1,0,45,0,0,0,0,0,0,0,0,,,,,,,,,"Junior Mbele Position: FW Born: December 10, 1999 National Team: Congo DR cd",Congo DR 
7,4,359,0,1,0,0,0,0,0,0,,,,,,,,,"Lelo Mbele Blaise Lelo Mbele Position: FW 174cm (5-8½) Born: August 10, 1987 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
63,29,"3,111",1,2,1,0,0,4,0,,,,,,,,,,"Blaise Mbemba Position: DF Born: October 3, 1983 in Congo DR cd Citizenship: Congo DR cd",Congo DR 
207,194,"17,469",13,2,13,0,0,25,1,0,93,33,1,32,105,68,0,0,"Chancel Mbemba Chancel Mbemba Mangulu Position: DF (CB, right) ▪  Footed: 89% Right* 182cm, 79kg (5-11½, 174lb) Born: August 8, 1994 (Age: 28-016d) in Kinshasa, Congo DR cd National Team: Congo DR cd Club: Marseille Twitter: @mbemba22",Congo DR 
1,0,38,0,,0,0,0,0,0,0,,,,,,,,,"Mavuanga Mbidi Cédrick Mbidi Mavuanga Position: MF Born: June 1, 1994 National Team: Congo DR cd",Congo DR 
13,12,998,0,0,0,0,0,2,0,,,,,,,,,,"Kapela Mbiyavanga Position: FW Born: February 12, 1976 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
344,283,"26,025",149,42,140,9,16,71,0,0,81,121,30,3,7,13,1,0,"Dieumerci Mbokani Dieudonné Mbokani Bezua Position: FW ▪  Footed: Right 185cm, 73kg (6-½, 161lb) Born: November 22, 1985 (Age: 36-275d) in Kinshasa, Congo DR cd National Team: Congo DR cd Club: Kuwait SC",Congo DR 
17,6,811,3,0,3,0,0,1,0,0,11,0,0,0,0,0,0,0,"Kule Mbombo Position: FW 186cm (6-1) Born: May 10, 1996 (Age: 26-106d) Citizenship: Congo DR cd Club: FK Sūduva Marijampolė",Congo DR 
