MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
28,25,"2,263",0,0,0,0,0,1,0,,,,,,,,,,"Didier Angan Position: DF 184cm (6-0) Born: December 27, 1974 in Anyama, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
167,124,"10,765",3,4,3,0,0,34,4,0,159,79,2,34,52,78,0,0,"Victorien Angban Position: MF (CM) ▪  Footed: 86% Right* 180cm, 69kg (5-10½, 152lb) Born: September 29, 1996 (Age: 25-329d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: PFC Sochi",Côte d'Ivoire 
263,244,"21,980",6,0,6,0,0,63,7,0,246,24,0,4,75,29,0,2,"Benjamin Angoua Brou Benjamin Angoua Position: DF (CB) ▪  Footed: Right 178cm, 68kg (5-10, 150lb) Born: November 28, 1986 (Age: 35-269d) in Anyama, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Stade Briochin",Côte d'Ivoire 
24,20,"1,789",0,1,0,0,0,3,0,,,,,,,,,,"Jean-Yves Anis Gohourou Jean-Yves Anis Position: DF 177cm (5-9½) Born: November 30, 1980 in Oumé, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
139,93,"8,505",36,19,35,1,2,12,2,0,42,77,19,24,11,20,4,0,"Roger Assalé Roger Claver Djapone Assalé Position: FW-MF ▪  Footed: 85% Right* 167cm, 62kg (5-5½, 137lb) Born: November 13, 1993 (Age: 28-284d) in Abengourou, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Dijon",Côte d'Ivoire 
1,0,18,0,0,0,0,0,0,0,,,,,,,,,,"Anoh Attoukora Anoh Apollinaire Attoukora sfondo Position: MF ▪  Footed: Left 170cm, 66kg (5-6½, 146lb) Born: June 20, 1989 (Age: 33-065d) Citizenship: Côte d'Ivoire ci Club: Aviron Bayonnais FC",Côte d'Ivoire 
273,250,"22,080",15,32,15,0,0,47,6,3,345,90,17,318,152,182,1,6,"Serge Aurier Serge Alain Stephane Aurier Position: DF-MF (FB, right) ▪  Footed: 88% Right* 176cm, 76kg (5-9, 168lb) Born: December 24, 1992 (Age: 29-243d) in Paris, France fr National Team: Côte d'Ivoire ci",Côte d'Ivoire 
46,31,"2,873",1,3,1,0,0,4,0,,,,,,,,,,"Ahyee Aye Elvis Position: DF 178cm, 68kg (5-10, 150lb) Born: December 13, 1983 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
57,19,"1,993",8,2,8,0,0,3,0,,14,,,,,,,,"Georges Ba Georges Ba Depreyba Position: FW 186cm (6-1) Born: January 21, 1979 in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
72,67,"5,792",2,2,1,1,1,9,3,,,,,,,,,,"Seydou Badjan Kanté Position: DF-MF 175cm (5-8½) Born: August 7, 1981 in Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
1,0,17,0,0,0,0,0,0,0,0,,,,,,,,,"Salif Bagaté Position: FW Born: April 1, 1990 National Team: Côte d'Ivoire ci",Côte d'Ivoire 
92,77,"7,052",0,7,0,0,0,13,3,0,47,0,0,0,0,0,0,0,"Mamadou Bagayoko Position: DF (FB, right) ▪  Footed: Right 175cm, 64kg (5-8½, 141lb) Born: December 31, 1989 (Age: 32-236d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
16,12,"1,091",1,0,1,0,0,0,0,,,,,,,,,,"Lionel Bah Position: MF 185cm (6-½) Born: February 2, 1980 in Oullins, France fr National Team: Côte d'Ivoire ci",Côte d'Ivoire 
110,96,"8,176",1,0,1,0,0,27,2,1,113,77,0,4,210,108,0,3,"Eric Bailly Eric Bertrand Bailly Position: DF (CB, right) ▪  Footed: 86% Right* 187cm, 77kg (6-1½, 170lb) Born: April 12, 1994 (Age: 28-134d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Manchester United Wages: £ 80,000 Weekly Expires June 2024. Via Capology. Twitter: @ericbailly24 Instagram: @ericbailly24",Côte d'Ivoire 
113,60,"5,943",20,4,20,0,0,14,1,,,,,,,,,,"Dagui Bakari Dagui Orphie Bakari Position: FW 193cm, 89kg (6-3½, 196lb) Born: September 6, 1974 in Paris, France fr National Team: Côte d'Ivoire ci",Côte d'Ivoire 
273,221,"20,131",7,11,7,0,0,26,5,1,177,0,0,0,0,0,0,0,"Zoumana Bakayogo Position: DF (FB, left) ▪  Footed: Left 183cm, 73kg (6-0, 161lb) Born: August 11, 1986 in Paris, France fr Youth National Team: Côte d'Ivoire ci  Other: France",Côte d'Ivoire 
393,266,"24,445",87,20,80,7,9,40,3,0,150,,,,,,,,"Ibrahima Bakayoko Ibrahima Bakayoko Sela Position: FW 180cm, 74kg (5-10½, 163lb) Born: December 31, 1976 in Séguéla, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
240,215,"19,350",2,11,2,0,0,40,2,0,141,64,5,153,86,72,0,2,"Abdoulaye Bamba Position: DF (FB, right) ▪  Footed: 90% Right* 182cm, 68kg (5-11½, 150lb) Born: April 25, 1990 (Age: 32-121d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Angers Wages: € 6,346 Weekly Expires June 2023. Via Capology.",Côte d'Ivoire 
14,5,553,1,0,1,0,0,2,0,,,,,,,,,,"Abudramae Bamba Position: FW 186cm (6-1) Born: October 26, 1986 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
47,40,"3,529",2,1,2,0,0,8,2,0,,,,,,,,,"Ali Bamba Ali Vanomo Bamba Position: DF ▪  Footed: Left 191cm, 79kg (6-3, 174lb) Born: July 2, 1991 (Age: 31-053d) in Bingerville, Côte d'Ivoire ci Youth National Team: Côte d'Ivoire ci Club: US Marignane",Côte d'Ivoire 
